"document_id","text","label_id"
"391","Hey Jay- yes. For every call you share externally, you can decide when access to it will expire.

Happy to give you an overview of the platform so you don’t miss out on anything. I’m available tomorrow after xxtime

Would that be helpful?","5"
"392","Is there a way to set a product demo to expire at a certain time. IE 1 week for demo and 90 days for a training session?","5"
"393","Hi Jay,

Yes you are correct. A couple ""just in case"" steps here:

- The Google Apps needs to be connected via the steps you stated

- Your individual reps will need to make sure the xxlink URLs are in the calendar invites

- Your individual reps need to make sure that they start the actual meeting via the computer (not just use the conference line)

This will enable Gong to join those meetings.

Best,","6"
"394","Hey Jameson,

Sorry I didn't get back to you on the VM from a few days back.

When you speak about connecting calendars, assume thats done via settings/integrations/google apps, while also having the xxlink integration enabled?

Once we have both setup on a users account, is there anything else we need to enable the autmaion.

J","6"
"395","Hey Dave,

Sorry for the delay, crazy EOQ over here! I don't have the ability to see logs of who turned on/off certain functionalities, but I can tell you these are the only people who have admin access at DO, so would be limited to one of these folks (BTW if any of these people should NOT have admin permissions, we can adjust):

Looking at your AE scorecard, I see that it is applied only for Steve Bryerton vs. Anyone on Steve Bryerton's team. This would mean that only calls where Steve is the host, you can score. I imagine you were looking for them to be applied at the team level, correct? Let me know if this would explain it, or if not, happy to dive in further!​

​","5"
"396","Thanks for sending this Jackie, this is great! BTW, better back-to-back meeting support has not been released yet, rather the team has committed to rolling it out by EOM June, so reps should see a lot of improvements here (which should also fix the prompt playing in the middle of meetings) after they are back from your 4th of July break.","5"
"397","Hey Taylor,

Of course! To clarify, are you wanting to schedule a training session for you AND a training session for the new team members? Happy to schedule time with you if needed, see below for my availability. For the team, they'll want to join one of our new user training webinars, which we host every other week on Wednesday at xxtime Here is the link for them to register: Team Training

Show me times that I'm free Taylor & Samantha: Meeting

Click or tap on a time to schedule instantly

Time zone: PDT

Thu​, Jun​ 28

xxtime – xxtime a

xxtime – xxtime a

xxtime – xxtime a

xxtime – xxtime p

Mon​, Jul​ 2

xxtime – xxtime p

xxtime – xxtime p

Thu​, Jul​ 5

xxtime – xxtime a

xxtime – xxtime a

Fri​, Jul​ 6

xxtime – xxtime a

Not using Mixmax yet?","5"
"398","Adding Julia for visibility, Julia heads our Tools Acceleration Team

Hi Samantha,

Thanks for reaching out, I’m happy to help.

At a first pass, I’m not seeing this as part of the original House Security review for Gong, which means we will require a separate House Security review to move this forward. Is there an approved add-in that sits within the MSFT Store?

Can you share with me the following:

Documentation including user and admin guide

What type of permissions are required when installing the plugin?

What type of data is shared by the plugin?

All - I’ll kick off a separate project ticket to help move this in the right direction and will share with the folks internally.

Let’s schedule some time to further chat on the request so that all are aligned.","5"
"399","Just a reminder that HH is tomorrow at Rooftop 25!

I will be heading over just before 5 to claim a spot - if anyone can get there earlier, lmk.

Also, it's Aimee's last week at Zignal! Be sure to buy her a drink so we can celebrate her new job 🤗🤗🤗","5"
"400","Samantha,

Can you send a screen shot of what you're seeing?","6"
"401","Amazing, thanks so much!!!

Cheers","6"
"402","No re: SF (we'll keep using). We've been changing some of our permissions around when we installed FF on top.","5"
"403","Hey Dan,

We don't integrate with Financial Force, will you stop using SFDC all-together?","6"
"404","Sweet! – thank you for the update","6"
"405","See below","6"
"406","Thank you for getting this done quickly Kevin! Hope you guys have a great EOQ!","6"
"407","Hi all,

It’s been three months since we’ve been using Gong and we hope you’re all getting a lot out of it!

I wanted to take this opportunity to provide you with an update on the pilot, as well as some responses to feedback we’ve received over the past several weeks.

Pilot Update

- We will continue using Gong throughout July. LinkedIn’s upcoming renewal with Gong is in August and we will be assessing future use over the next month. More to come in late July but business as usual for now!

- Managers are working with Sam, the Gong CSM, to see how we can use Gong for deeper insights. We have a working session on 7/12 where we will learn more.

Feedback & Responses

1. The intro prompt is distracting and there is inconsistency as to when it comes on.

LinkedIn requires that we have the prompt and we have chosen this one specifically. This issue with inconsistency as to when it comes on is due to LinkedIn’s workflows with Bluejeans/Webex. In June, Gong built adjustments specifically for LinkedIn in order to improve this issue. While you should be seeing a slight improvement, this is a common theme Gong is hearing from LinkedIn and there is continual work being done on how to make a greater change here. To help mitigate this issue, CSMs should log into their call one minute before the start time so the prompt starts promptly (pun intended).

2. Recording back-to-back calls presents a challenge.

This is the root cause of the workflow issues mentioned above and there should have been a slight improvement with the adjustments Gong released in June.

3. Gong doesn’t work with Bookings.

We are working with the Bookings admin to understand what’s feasible here and will follow-up with any updates in due time. For now, you can either forward the calendar invite to your client or Gong has functionality where you can manually add Gong to the call.

4. When manager submits feedback via Gong, a separate email is sent each time. Would be better if it could be one summary email.

When a manager sits down to provide feedback on a call, there is a delay in the email so that all feedback on a single call is grouped together and sent at one time. The above will happen when a manager reviews the call in Gong over a longer period of time (say, throughout the day or over the course of 24 hours).

As always, please send your feedback to your manager or directly to me. If you have any questions, don’t hesitate to reach out!

Thanks,","6"
